ID,Name,Price,Brand,Model,Year,Kilometers,Gearbox,Fuel,Status,CC,Seating Capacity
12689639,2015 Hyundai Accent Active RB3 MY16,13750,Hyundai,Accent,2015,129211,Automatic,Unleaded Petrol, Used,1368,5
12689645,2011 Volvo S60 T6 F,14900,Volvo,S60,2011,181891,Automatic,Premium Unleaded Petrol, Used,2953,5
12689647,2013 Toyota Hilux SR5 (4X4) KUN26R MY12,35000,Toyota,Hilux,2013,203000,Manual,Diesel, Used,2982,5
12689660,2012 Nissan Dualis ST (4X2) J10 Series II,13500,Nissan,Dualis,2012,130000,Automatic,Unleaded Petrol, Used,1997,5
12689676,2006 Mercedes-Benz E350 Elegance 211 MY06 Upgrade,10500,Mercedes-Benz,E350,2006,205000,Automatic,Premium Unleaded Petrol, Used,3498,5
12689703,2012 Nissan Pathfinder ST (4X4) R51 Series 4,17000,Nissan,Pathfinder,2012,235000,Automatic,Diesel, Used,2488,7
12689704,2017 Jeep Compass Limited (4X4) M6 MY18,26500,Jeep,Compass,2017,67000,Automatic,Unleaded Petrol, Used,2359,5
12689705,2014 Toyota Kluger GX (4X2) GSU50R,32000,Toyota,Kluger,2014,93000,Automatic,Unleaded Petrol, Used,3456,7
12689710,2013 Holden Trax LS TJ,8990,Holden,Trax,2013,198000,Manual,Unleaded Petrol, Used,1796,5
12689722,2015 Honda CR-V VTI (4X2) 30 Series 2,16790,Honda,CR-V,2015,123422,Manual,Unleaded Petrol, Used,1997,5
12689727,2001 Nissan Pulsar Q N16,4000,Nissan,Pulsar,2001,255000,Automatic,Unleaded Petrol, Used,1769,5
12689747,2010 Land Rover Range Rover Sport 3.0 TDV6 MY10,27990,Land Rover,Range Rover Sport,2010,176594,Automatic,Diesel, Used,2993,5
12689751,2007 Audi A3 Sportback 1.8 Tfsi Ambition 8P,7000,Audi,A3,2007,167000,Automatic,Premium Unleaded Petrol, Used,1798,5
12689788,2010 Jeep Wrangler Sport (4X4) JK MY09,16999,Jeep,Wrangler,2010,209000,Manual,Unleaded Petrol, Used,3778,4
12689800,2019 Hyundai Tucson Elite (awd) Black INT TL3 MY20,33000,Hyundai,Tucson,2019,65000,Automatic,Diesel, Used,1995,5
12689815,2019 Mazda CX-5 Maxx Sport (4X2) MY19 (KF Series 2),35500,Mazda,CX-5,2019,45000,Automatic,Unleaded Petrol, Used,1997,5
12689842,2018 Lexus LS500 Sports Luxury Vxfa50R,124999,Lexus,LS500,2018,13400,Automatic,Premium Unleaded Petrol, Used,3444,5
12689942,2021 Land Rover Range Rover Evoque P250 R-Dynamic SE (184KW) L551 MY21,98500,Land Rover,Range Rover Evoque,2021,11400,Automatic,Premium Unleaded Petrol, Used,1997,5
12689956,2021 Ford Fiesta ST WG MY21,40000,Ford,Fiesta,2021,4000,Manual,Premium Unleaded Petrol, Used,1497,5
12689962,2012 Suzuki Grand Vitara (4X4) JT MY08 Upgrade,13990,Suzuki,Grand Vitara,2012,244983,Manual,Unleaded Petrol, Used,2393,5
12689979,2013 Holden Calais V VF,22999,Holden,Calais,2013,139911,Automatic,Unleaded Petrol, Used,3565,5
12690014,2013 Holden Colorado LX (4X2) RG,20990,Holden,Colorado,2013,165549,Automatic,Diesel, Used,2776,2
12690015,2012 Kia Sportage SLI (awd) SL MY13,19888,Kia,Sportage,2012,79000,Automatic,Diesel, Used,1995,5
12690016,2016 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat MY16,38990,Mitsubishi,Pajero Sport,2016,134426,Automatic,Diesel, Used,2442,7
12690047,2003 Toyota Landcruiser Prado Grande (4X4) GRJ120R,17995,Toyota,Landcruiser Prado,2003,264176,Automatic,Unleaded Petrol, Used,3955,8
12690054,2021 Ford Ranger Raptor X 2.0 (4X4) PX Mkiii MY21.75,82990,Ford,Ranger,2021,19184,Automatic,Diesel, Used,1996,5
12690069,2012 Jaguar XK 5.0 V8 X150 MY10,94800,Jaguar,XK,2012,34000,Automatic,Premium Unleaded Petrol, Used,5000,4
12690094,2015 Holden Colorado LTZ (4X4) RG MY15,36000,Holden,Colorado,2015,110523,Manual,Diesel, Used,2776,5
12690111,2021 Jaguar F-Pace SVR (405KW) X761 MY21.25,171888,Jaguar,F-Pace,2021,23210,Automatic,Premium Unleaded Petrol, Used,5000,5
12690117,2015 Holden Colorado Z71 (4X4) RG MY16,32750,Holden,Colorado,2015,195734,Automatic,Diesel, Used,2776,5
12690138,2014 Toyota Landcruiser Prado GX (4X4) KDJ150R MY14,38890,Toyota,Landcruiser Prado,2014,199872,Manual,Diesel, Used,2982,5
12690173,2015 Audi Q5 2.0 TDI Quattro 8R MY15,26000,Audi,Q5,2015,146867,Automatic,Diesel, Used,1968,5
12690203,2021 Ford Ranger XLS 3.2 (4X4) PX Mkiii MY21.75,72990,Ford,Ranger,2021,6451,Automatic,Diesel, Used,3198,5
12690220,2018 Toyota Corolla Ascent Sport ZRE182R MY17,24490,Toyota,Corolla,2018,75495,Automatic,Unleaded Petrol, Used,1798,5
12690222,2018 Volkswagen Amarok V6 TDI 550 Sportline 2H MY18,50990,Volkswagen,Amarok,2018,64880,Automatic,Diesel, Used,2967,5
12690242,2009 Subaru Liberty 2.5I GT Premium MY10,8300,Subaru,Liberty,2009,300,Automatic,Premium Unleaded Petrol, Used,2457,5
12690293,2008 Mazda 3 NEO Sport BK MY08,7490,Mazda,3,2008,206072,Manual,Unleaded Petrol, Used,1998,5
12690297,2020 Toyota Landcruiser Prado Kakadu (4X4) GDJ150R,91990,Toyota,Landcruiser Prado,2020,34062,Automatic,Diesel, Used,2755,7
12690301,2011 Mercedes-Benz C200 BE W204 MY11,16990,Mercedes-Benz,C200,2011,125628,Automatic,Premium Unleaded Petrol, Used,1796,5
12690306,2013 Land Rover Discovery 4 3.0 TDV6 MY13,35990,Land Rover,Discovery 4,2013,215011,Automatic,Diesel, Used,2993,5
12690313,2009 BMW X5 Xdrive 30D Executive E70 MY09,22990,BMW,X5,2009,155835,Automatic,Diesel, Used,2993,5
12690314,2013 Lexus IS250 Prestige GSE20R MY11,22490,Lexus,IS250,2013,123855,Automatic,Premium Unleaded Petrol, Used,2500,5
12690383,2019 Mitsubishi ASX LS (2WD) XC MY19,25990,Mitsubishi,ASX,2019,76159,Automatic,Unleaded Petrol, Used,1998,5
12690413,2021 Volkswagen Amarok TDI580 W580S 4Motion 2H MY22,85888,Volkswagen,Amarok,2021,5176,Automatic,Diesel, Used,2967,5
12690458,2020 Mercedes-Benz X350 D Power (4Matic) 470,79800,Mercedes-Benz,X350,2020,51655,Automatic,Diesel, Used,2987,5
12690461,2019 Kia Carnival SI YP PE MY20,42500,Kia,Carnival,2019,100950,Automatic,Diesel, Used,2199,8
12690479,2006 Toyota Camry Altise ACV40R,3500,Toyota,Camry,2006,199000,Automatic,Unleaded Petrol, Used,2362,5
12690488,2018 LDV T60 Luxe (4X4) SKC8,29990,LDV,T60,2018,133691,Automatic,Diesel, Used,2776,5
12690565,2015 Toyota Landcruiser Sahara (4X4) VDJ200R MY13,94987,Toyota,Landcruiser,2015,129780,Automatic,Diesel, Used,4461,7
12690579,2017 Kia Rondo S RP MY17,24480,Kia,Rondo,2017,19096,Automatic,Unleaded Petrol, Used,1999,5
12690603,2016 Mitsubishi ASX XLS (2WD) XC MY17,24990,Mitsubishi,ASX,2016,69894,Automatic,Unleaded Petrol, Used,1998,5
12690607,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,69990,Ford,Ranger,2018,117461,Automatic,Diesel, Used,1996,5
12690659,2018 Nissan Navara ST (4X4) D23 Series III MY18,49990,Nissan,Navara,2018,96594,Automatic,Diesel, Used,2298,5
12690669,2020 Ford Ranger XLS 3.2 (4X4) PX Mkiii MY20.25,49990,Ford,Ranger,2020,104700,Automatic,Diesel, Used,3198,5
12690673,2022 Mazda CX-5 Touring (awd) CX5L,47988,Mazda,CX-5,2022,1580,Automatic,Unleaded Petrol, Demo,2488,5
12690674,2022 Mazda CX-9 Touring (awd) CX9M,63888,Mazda,CX-9,2022,4493,Automatic,Unleaded Petrol, Demo,2488,7
12690678,2018 Volkswagen Amarok V6 TDI 550 Core 2H MY18,44999,Volkswagen,Amarok,2018,92200,Automatic,Diesel, Used,2967,5
12690679,2006 Holden Statesman V6 WM,10990,Holden,Statesman,2006,175000,Automatic,Unleaded Petrol, Used,3565,5
12690688,2018 Toyota Hilux Rugged X (4X4) GUN126R MY19,55975,Toyota,Hilux,2018,149135,Automatic,Diesel, Used,2753,5
12690705,2012 Land Rover Range Rover Vogue TDV8 MY12,71990,Land Rover,Range Rover,2012,121000,Automatic,Diesel, Used,4367,5
12690706,2008 Subaru Impreza RS (awd) MY08,12990,Subaru,Impreza,2008,200392,Manual,Premium Unleaded Petrol, Used,1994,5
12690712,2009 Toyota Landcruiser Prado GXL (4X4) KDJ120R 07 Upgrade,29500,Toyota,Landcruiser Prado,2009,227000,Automatic,Diesel, Used,2982,8
12690763,2018 Toyota Kluger Grande (4X4) GSU55R,53990,Toyota,Kluger,2018,31470,Automatic,Unleaded Petrol, Used,3456,7
12690869,2019 Hyundai I30 GO PD MY19,24999,Hyundai,I30,2019,33510,Automatic,Unleaded Petrol, Used,1999,5
12690893,2016 Mazda 6 Sport 6C MY15,21000,Mazda,6,2016,139000,Automatic,Unleaded Petrol, Used,2488,5
12690896,2015 Jeep Cherokee Trailhawk (4X4) KL MY15,28500,Jeep,Cherokee,2015,86153,Automatic,Unleaded Petrol, Used,3239,5
12690927,2010 Nissan Patrol ST (4X4) GU VII,32500,Nissan,Patrol,2010,207379,Manual,Diesel, Used,2953,7
12690929,2014 Ford Ranger XLT 3.2 (4X4) PX,28990,Ford,Ranger,2014,231088,Automatic,Diesel, Used,3198,5
12690930,2008 Holden Commodore SS-V VE,33000,Holden,Commodore,2008,72156,Manual,Unleaded Petrol, Used,5967,2
12690932,2015 Ford Falcon XR6T FG X,44990,Ford,Falcon,2015,153628,Automatic,Unleaded Petrol, Used,3984,5
12690935,2015 Toyota Hiace LWB Crew KDH201R MY15,29999,Toyota,Hiace,2015,88528,Manual,Diesel, Used,2982,5
12690969,2018 Hyundai I30 N Performance LUX PDE.2,42980,Hyundai,I30,2018,35786,Manual,Premium Unleaded Petrol, Used,1998,5
12690990,2019 Mercedes-Benz CLA45 S 4Matic+ C118 MY20.5,110900,Mercedes-Benz,CLA45,2019,34582,Automatic,Premium Unleaded Petrol, Used,1991,5
12691024,2022 Mazda CX-9 GT (awd) CX9M,66880,Mazda,CX-9,2022,156,Automatic,Unleaded Petrol, Demo,2488,7
12691025,2019 Toyota Hilux Rugged X (4X4) GUN126R MY19,66490,Toyota,Hilux,2019,57985,Automatic,Diesel, Used,2753,5
12691074,2022 Hyundai Tucson Elite N Line (awd) NX4.V1 MY22,52307,Hyundai,Tucson,2022,45,Automatic,Diesel, New In Stock,1998,5
12691075,2022 Hyundai Tucson Elite (awd) NX4.V1 MY22,50307,Hyundai,Tucson,2022,45,Automatic,Diesel, New In Stock,1998,5
12691087,2019 Toyota Camry Ascent Sport (hybrid) Axvh71R MY19,39888,Toyota,Camry,2019,47601,Automatic,Premium Unleaded/Electric, Used,2494,5
12691112,2022 Skoda Kamiq Style 85TSI NW MY23,36440,Skoda,Kamiq,2022,456,Automatic,Premium Unleaded Petrol, Demo,999,5
12691115,2014 Jeep Wrangler Unlimited Overland JK MY15,43999,Jeep,Wrangler Unlimited,2014,66369,Automatic,Unleaded Petrol, Used,3604,5
12691140,2019 Ford Everest Titanium (4WD 7 Seat) UA II MY19.75,66990,Ford,Everest,2019,32654,Automatic,Diesel, Used,1996,7
12691160,2010 Volkswagen Tiguan 125 TSI 5NC MY10,17990,Volkswagen,Tiguan,2010,123010,Automatic,Premium Unleaded Petrol, Used,1984,5
12691226,2019 Honda HR-V VTI-LX MY20,32990,Honda,HR-V,2019,45953,Automatic,Unleaded Petrol, Used,1799,5
12691227,2019 Honda Civic VTI-S MY19,29990,Honda,Civic,2019,29236,Automatic,Unleaded Petrol, Used,1799,5
12691252,2018 Isuzu MU-X LS-M (4X4) UC MY17,49990,Isuzu,MU-X,2018,85227,Automatic,Diesel, Used,2999,7
12691255,2018 Kia Sportage SI Premium (fwd) QL MY19,31888,Kia,Sportage,2018,66661,Automatic,Unleaded Petrol, Used,1999,5
12691274,2016 Toyota RAV4 GX (2WD) ZSA42R MY16,23490,Toyota,RAV4,2016,117421,Automatic,Unleaded Petrol, Used,1987,5
12691275,2012 Hyundai Veloster + FS,14490,Hyundai,Veloster,2012,141379,Automatic,Unleaded Petrol, Used,1591,4
12691284,2015 Jeep Wrangler Unlimited Renegade Sport (4X4) JK MY15,36888,Jeep,Wrangler Unlimited,2015,114915,Automatic,Unleaded Petrol, Used,3604,5
12691290,2017 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat MY17,40000,Mitsubishi,Pajero Sport,2017,115170,Automatic,Diesel, Used,2442,7
12691291,2013 Holden Malibu CDX EM,12500,Holden,Malibu,2013,154605,Automatic,Unleaded Petrol, Used,2384,5
12691295,2015 Holden Calais V VF MY15,46888,Holden,Calais,2015,41868,Automatic,Premium Unleaded Petrol, Used,5967,5
12691296,2017 Ford Ranger Wildtrak 3.2 (4X4) PX Mkii MY17,54990,Ford,Ranger,2017,45742,Automatic,Diesel, Used,3198,5
12691297,2015 Mercedes-Benz C250 Bluetec 205,37990,Mercedes-Benz,C250,2015,86988,Automatic,Diesel, Used,2143,5
12691302,2018 Kia Stinger GT-Line (black Leather) CK MY18 (346),45000,Kia,Stinger,2018,43930,Automatic,Unleaded Petrol, Used,1998,5
12691303,2002 Holden Monaro CV8 V2,57300,Holden,Monaro,2002,149615,Manual,Premium Unleaded Petrol, Used,5665,4
12691308,2018 Kia Stinger 330S CK MY18,45988,Kia,Stinger,2018,57501,Automatic,Unleaded Petrol, Used,3342,5
12691311,2016 BMW 125I Sportline F20 LCI MY17,31500,BMW,125I,2016,55569,Automatic,Premium Unleaded Petrol, Used,1997,5
12691319,2016 Land Rover Range Rover Sport 5.0 V8 SC A/B Dynamic LW MY16.5,136000,Land Rover,Range Rover Sport,2016,76792,Automatic,Premium Unleaded Petrol, Used,4999,5
12691322,2016 Ford Mustang Fastback GT 5.0 V8 FM,51988,Ford,Mustang,2016,60701,Automatic,Premium Unleaded Petrol, Used,4950,4
12691325,2017 Kia Carnival S YP MY17,32570,Kia,Carnival,2017,109081,Automatic,Unleaded Petrol, Used,3342,8
12691326,2019 Ford Ranger Wildtrak 2.0 (4X4) PX Mkiii MY19,57988,Ford,Ranger,2019,70883,Automatic,Diesel, Used,1996,5
12691327,2018 Kia Cerato Sport YD MY18,23800,Kia,Cerato,2018,33115,Automatic,Unleaded Petrol, Used,1999,5
12691330,2015 Mazda CX-3 Akari (awd) DK,24800,Mazda,CX-3,2015,72211,Automatic,Unleaded Petrol, Used,1998,5
12691332,2018 Jeep Wrangler Freedom (4X4) JK MY18,49888,Jeep,Wrangler,2018,33997,Automatic,Unleaded Petrol, Used,3604,4
12691333,2015 Nissan Navara ST-X (4X4) NP300 D23,43800,Nissan,Navara,2015,69178,Automatic,Diesel, Used,2298,5
12691335,2016 Hyundai Elantra SR Turbo (red) AD,27988,Hyundai,Elantra,2016,37339,Automatic,Unleaded Petrol, Used,1591,5
12691336,2019 Hyundai Imax Active TQ4 MY20,49888,Hyundai,Imax,2019,20009,Automatic,Diesel, Used,2497,8
12691339,2021 Ford Ranger Sport 3.2 (4X4) PX Mkiii MY21.75,58988,Ford,Ranger,2021,21995,Automatic,Diesel, Used,3198,5
12691342,2020 Hyundai Kona Elite (awd) OS.3 MY20,35800,Hyundai,Kona,2020,12658,Automatic,Unleaded Petrol, Used,1591,5
12691350,2015 Holden UTE SV6 VF II,35901,Holden,UTE,2015,85831,Manual,Unleaded Petrol, Used,3565,2
12691352,2021 Toyota Landcruiser LC300 GXL (4X4) FJA300R,133901,Toyota,Landcruiser,2021,10100,Automatic,Diesel, Used,3346,7
12691353,2018 Toyota Landcruiser GXL (4X4) VDJ79R,114888,Toyota,Landcruiser,2018,69193,Manual,Diesel, Used,4461,5
12691356,2017 Holden Commodore SS-V Redline VF II MY17,66901,Holden,Commodore,2017,68214,Automatic,Premium Unleaded Petrol, Used,6200,5
12691359,2016 Holden UTE SV6 VF II,37990,Holden,UTE,2016,57627,Manual,Unleaded Petrol, Used,3565,2
12691366,2016 Holden Commodore SS-V VF II,64999,Holden,Commodore,2016,55221,Manual,Premium Unleaded Petrol, Used,6200,5
12691369,2020 Kia Sorento GT-Line 7 Seat MQ4 MY21,72888,Kia,Sorento,2020,40252,Automatic,Diesel, Used,2151,7
12691371,2016 HSV Clubsport R8 LSA GEN F2,131888,HSV,Clubsport,2016,6766,Automatic,Premium Unleaded Petrol, Used,6200,5
12691373,2013 Ford Mondeo LX Tdci MC,12990,Ford,Mondeo,2013,178779,Automatic,Diesel, Used,1997,5
12691377,2014 Holden Trax LS TJ MY15,17990,Holden,Trax,2014,57663,Automatic,Unleaded Petrol, Used,1796,5
12691386,2019 Toyota Camry Ascent Sport (hybrid) Axvh71R MY19,38990,Toyota,Camry,2019,70649,Automatic,Premium Unleaded/Electric, Used,2494,5
12691389,2019 Honda Civic RS MY18,35901,Honda,Civic,2019,41046,Automatic,Unleaded Petrol, Used,1498,5
12691395,2014 Holden Caprice V WN,39990,Holden,Caprice,2014,98651,Automatic,Premium Unleaded Petrol, Used,5967,5
12691397,2021 MG HS Excite X SAS23 MY21,32888,MG,HS,2021,17798,Automatic,Unleaded Petrol, Used,1995,5
12691435,2015 Kia Cerato S YD MY15,15999,Kia,Cerato,2015,117000,Automatic,Unleaded Petrol, Used,1797,5
12691446,2001 Subaru Liberty B4 MY02,12990,Subaru,Liberty,2001,244684,Manual,Premium Unleaded Petrol, Used,1994,5
12691497,2021 Audi A6 55 Tfsi Quattro S Line Mhev 4A MY22,125509,Audi,A6,2021,1752,Automatic,Premium Unleaded/Electric, Used,2995,5
12691657,2019 Alfa Romeo Giulia Veloce MY19,55000,Alfa Romeo,Giulia,2019,62000,Automatic,Premium Unleaded Petrol, Used,1995,5
12691660,2016 Ford Territory TX (rwd) SZ MK2,26000,Ford,Territory,2016,130300,Automatic,Diesel, Used,2720,5
12691662,2005 Toyota Hilux SR (4X4) KUN26R,17999,Toyota,Hilux,2005,398500,Manual,Diesel, Used,2982,5
12691681,2007 Volkswagen Polo Match 9N MY08 Upgrade,6000,Volkswagen,Polo,2007,96000,Automatic,Premium Unleaded Petrol, Used,1598,5
12691732,2018 Toyota C-HR Koba (2WD) NGX10R Update,29890,Toyota,C-HR,2018,61530,Automatic,Premium Unleaded Petrol, Used,1197,5
12691736,2018 Mitsubishi Outlander LS 7 Seat (awd) ZL MY18.5,26500,Mitsubishi,Outlander,2018,106000,Automatic,Unleaded Petrol, Used,2360,7
12691752,2005 Ford Falcon XT BA Mkii,8490,Ford,Falcon,2005,174310,Automatic,Unleaded Petrol, Used,3984,5
12691763,2020 Volkswagen Tiguan 162 TSI Highline 5NA MY20,60000,Volkswagen,Tiguan,2020,21850,Automatic,Premium Unleaded Petrol, Used,1984,5
12691769,2013 Volkswagen Touareg V6 TDI 7P MY13,29999,Volkswagen,Touareg,2013,179500,Automatic,Diesel, Used,2967,5
12691778,2015 Nissan Qashqai TI (4X2) J11,17999,Nissan,Qashqai,2015,170000,Manual,Unleaded Petrol, Used,1997,5
12691855,2015 Mazda CX-5 Maxx (4X2) MY15,24390,Mazda,CX-5,2015,94648,Automatic,Unleaded Petrol, Used,1997,5
12691969,2019 Ford Ranger XL 3.2 (4X4) PX Mkiii MY19,37999,Ford,Ranger,2019,146365,Automatic,Diesel, Used,3198,5
12691979,2014 Audi SQ5 3.0 TDI Quattro 8R MY15,41990,Audi,SQ5,2014,131434,Automatic,Diesel, Used,2967,5
12692005,2019 Nissan Qashqai TI J11 MY18,30888,Nissan,Qashqai,2019,75779,Automatic,Unleaded Petrol, Used,1997,5
12692009,2015 Audi A3 Sportback 1.8 Tfsi Ambition 8V MY15,17690,Audi,A3,2015,134501,Automatic,Premium Unleaded Petrol, Used,1798,5
12692012,2017 Jeep Grand Cherokee Laredo (4X4) WK MY17,47000,Jeep,Grand Cherokee,2017,80000,Automatic,Diesel, Used,2987,5
12692033,1996 Jeep Grand Cherokee Laredo (4X4) ZG,11990,Jeep,Grand Cherokee,1996,278964,Automatic,Unleaded Petrol, Used,3960,5
12692097,2017 Volkswagen Golf 110 TSI Trendline AU MY18,23888,Volkswagen,Golf,2017,53977,Automatic,Premium Unleaded Petrol, Used,1395,5
12692100,2018 Subaru Outback 2.5I MY18,32888,Subaru,Outback,2018,56681,Automatic,Unleaded Petrol, Used,2498,5
12692111,2013 Jeep Wrangler Unlimited Renegade Sport (4X4) JK MY13,46888,Jeep,Wrangler,2013,128980,Automatic,Unleaded Petrol, Used,3604,5
12692135,2015 Volkswagen Multivan Comfortline TDI340 T5 MY15,49990,Volkswagen,Multivan,2015,78329,Automatic,Diesel, Used,1968,7
12692153,2017 Kia Cerato S YD MY17,19990,Kia,Cerato,2017,90000,Automatic,Unleaded Petrol, Used,1999,5
12692194,2022 Ford Ranger XLT 3.0 (4X4) MY22,85999,Ford,Ranger,2022,1902,Automatic,Diesel, Used,2993,5
12692204,2018 Lexus IS350 F Sport GSE31R,57888,Lexus,IS350,2018,34850,Automatic,Premium Unleaded Petrol, Used,3456,5
12692223,2019 Ram 1500 Laramie (4X4) FD3.2 MY19,98990,Ram,1500,2019,122346,Automatic,Unleaded Petrol, Used,5654,5
12692232,2010 Mazda BT-50 Boss B2500 DX 09 Upgrade,10800,Mazda,BT-50,2010,200183,Manual,Diesel, Used,2499,3
12692346,2016 Toyota Corolla ZR ZRE182R MY15,19500,Toyota,Corolla,2016,67244,Automatic,Unleaded Petrol, Used,1798,5
12692399,2013 Toyota Camry Atara S ASV50R,15990,Toyota,Camry,2013,175000,Automatic,Unleaded Petrol, Used,2494,5
12692447,2020 Hyundai Santa FE Highlander Crdi BLK-BGE (awd) TM.2 MY20,55989,Hyundai,Santa FE,2020,61958,Automatic,Diesel, Used,2199,7
12692453,2018 Land Rover Discovery Sport TD4 (110KW) SE 5 Seat L550 MY18,40990,Land Rover,Discovery Sport,2018,82165,Automatic,Diesel, Used,1999,5
12692454,2021 Hyundai Tucson Elite (awd) NX4.V1 MY22,49990,Hyundai,Tucson,2021,16850,Automatic,Unleaded Petrol, Used,1598,5
12692462,2021 Hyundai Kona N Os.v4 MY22,58888,Hyundai,Kona,2021,4994,Automatic,Premium Unleaded Petrol, Used,1998,5
12692463,2022 Hyundai I30 N Premium With Sunroof CN7.V1 MY22,62990,Hyundai,I30,2022,5888,Automatic,Premium Unleaded Petrol, Used,1998,5
12692466,2022 Hyundai Kona N Premium Os.v4 MY22,59990,Hyundai,Kona,2022,29,Automatic,Premium Unleaded Petrol, Used,1998,5
12692497,2010 Holden Cruze CDX JG,12990,Holden,Cruze,2010,208010,Automatic,Unleaded Petrol, Used,1796,5
12692509,2018 Audi Q2 35 Tfsi (1.4 Tfsi) GA MY19,36990,Audi,Q2,2018,40050,Automatic,Premium Unleaded Petrol, Used,1395,5
12692653,2013 Toyota Kluger KX-R (fwd) 7 Seat GSU40R MY11 Upgrade,21500,Toyota,Kluger,2013,147500,Automatic,Unleaded Petrol, Used,3456,7
12692669,2015 Mazda 3 SP25 BM,15500,Mazda,3,2015,119500,Manual,Unleaded Petrol, Used,2488,5
12692694,2018 Mazda BT-50 XT (4X4) MY17 Update,37850,Mazda,BT-50,2018,75049,Automatic,Diesel, Used,3196,3
12692704,2013 Holden Barina Spark CD MJ MY13,9830,Holden,Barina Spark,2013,124046,Automatic,Unleaded Petrol, Used,1248,5
12692719,2018 Toyota RAV4 GX (2WD) ZSA42R MY18,28790,Toyota,RAV4,2018,110236,Automatic,Unleaded Petrol, Used,1987,5
12692773,2020 Subaru Impreza 2.0I Premium (awd) MY21,37888,Subaru,Impreza,2020,14627,Automatic,Unleaded Petrol, Used,1995,5
12692796,2017 Isuzu MU-X LS-T (4X4) UC MY17,52888,Isuzu,MU-X,2017,106607,Automatic,Diesel, Used,2999,7
12692829,2010 Nissan Dualis TI (4X2) J10 MY10,15913,Nissan,Dualis,2010,143946,Automatic,Unleaded Petrol, Used,1997,5
12692895,2004 Ford Falcon XL (lpg) BA,5995,Ford,Falcon,2004,312346,Automatic,Liquid Petroleum Gas, Used,3984,2
12692899,2009 Toyota Landcruiser Sahara (4X4) VDJ200R,49777,Toyota,Landcruiser,2009,323400,Automatic,Diesel, Used,4461,8
12692904,2011 Ford Falcon XR6T FG Upgrade,36999,Ford,Falcon,2011,122709,Automatic,Unleaded Petrol, Used,3984,5
12692905,2018 Subaru XV 2.0I-S MY18,29999,Subaru,XV,2018,110282,Automatic,Unleaded Petrol, Used,1995,5
12692919,2016 Ford Ranger XL 3.2 (4X4) PX Mkii,31990,Ford,Ranger,2016,191525,Automatic,Diesel, Used,3198,5
12692944,2021 Volvo XC90 B6 Inscription Mhev 256 MY22,113990,Volvo,XC90,2021,6070,Automatic,Premium Unleaded/Electric, Demo,1969,7
12693010,2011 Volkswagen Amarok TDI400 (4X4) 2H,38999,Volkswagen,Amarok,2011,173528,Manual,Diesel, Used,1968,5
12693017,2021 BMW M340I Xdrive G20,97990,BMW,M340I,2021,7365,Automatic,Premium Unleaded Petrol, Used,2998,5
12693022,2018 Holden Captiva 7 LTZ (awd) CG MY18,24990,Holden,Captiva,2018,143054,Automatic,Unleaded Petrol, Used,2997,7
12693023,2014 Mazda CX-5 Akera (4X4) MY13 Upgrade,29990,Mazda,CX-5,2014,52400,Automatic,Diesel, Used,2191,5
12693099,2021 Audi A6 45 Tfsi Quattro S Line Mhev 4A MY22,104309,Audi,A6,2021,6700,Automatic,Premium Unleaded/Electric, Demo,1984,5
12693177,2016 Audi A5 Sportback 2.0 Tfsi Quattro 8T MY16,39990,Audi,A5,2016,71004,Automatic,Premium Unleaded Petrol, Used,1984,4
12693215,2013 Holden Barina CDX TM MY13,11990,Holden,Barina,2013,86338,Automatic,Unleaded Petrol, Used,1598,5
12693261,2013 BMW 328I Luxury Line F30,29995,BMW,328I,2013,106555,Automatic,Premium Unleaded Petrol, Used,1997,5
12693262,2012 Volkswagen Passat 118 TSI 3C MY12,14995,Volkswagen,Passat,2012,223168,Automatic,Premium Unleaded Petrol, Used,1798,5
12693277,2016 Hyundai I30 Tourer 1.6 GDI GDE3 Series 2,14000,Hyundai,I30,2016,169000,Automatic,Unleaded Petrol, Used,1591,5
12693289,2017 Toyota Hilux Workmate (4X4) GUN125R,38990,Toyota,Hilux,2017,201360,Manual,Diesel, Used,2393,4
12693290,2008 Toyota RAV4 SX6 GSA33R 08 Upgrade,17990,Toyota,RAV4,2008,211445,Automatic,Unleaded Petrol, Used,3456,5
